date,exercise,reps,weight(lbs),rating
20-MAR-2023,Tricep Pushdown,10,110,good
20-MAR-2023,Tricep Pushdown,12,100,good
20-MAR-2023,Overhead Tricep Extension,10,25,good
20-MAR-2023,Overhead Tricep Extension,10,25,good
20-MAR-2023,Overhead Tricep Extension,10,25,easy
20-MAR-2023,Concentration Curl,10,20,good
20-MAR-2023,Concentration Curl,10,20,good
20-MAR-2023,Concentration Curl,10,20,good
20-MAR-2023,Hammer Curl,10,25,good
20-MAR-2023,Hammer Curl,10,25,good
20-MAR-2023,Hammer Curl,10,25,good
20-MAR-2023,Preacher Curl,10,52,good
20-MAR-2023,Preacher Curl,8,62,failure
20-MAR-2023,Preacher Curl,8,62,good
17-MAR-2023,Machine Pec Flies,10,160,good
17-MAR-2023,Machine Pec Flies,10,160,good
17-MAR-2023,Machine Pec Flies,10,160,good
17-MAR-2023,Dumbbell Press,10,60,good
17-MAR-2023,Dumbbell Press,10,60,good
17-MAR-2023,Dumbbell Press,10,60,good
17-MAR-2023,Bench Press,5,205,good
17-MAR-2023,Bench Press,5,205,good
17-MAR-2023,Bench Press,5,205,good
17-MAR-2023,Bench Press,5,185,good
17-MAR-2023,Bench Press,6,135,good
17-MAR-2023,Push-Ups (Perfect Device),5,0,easy
17-MAR-2023,Deadlift,1,275,good
17-MAR-2023,Deadlift,1,275,good
17-MAR-2023,Deadlift,3,225,good
17-MAR-2023,Deadlift,10,185,good
17-MAR-2023,Deadlift,10,185,good
17-MAR-2023,Deadlift,10,185,good
17-MAR-2023,Deadlift,5,135,good
16-MAR-2023,Squats,5,185,good
16-MAR-2023,Squats,5,185,good
16-MAR-2023,Squats,5,185,good
16-MAR-2023,Squats,5,135,good
16-MAR-2023,Leg Extension,10,200,good
16-MAR-2023,Leg Extension,10,200,good
16-MAR-2023,Leg Extension,10,200,good
16-MAR-2023,Leg Curl,10,180,good
16-MAR-2023,Leg Curl,12,180,good
16-MAR-2023,Leg Curl,12,180,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,165,good
16-MAR-2023,Clean & Jerk,1,135,good
16-MAR-2023,Arnold Press,10,35,good
16-MAR-2023,Arnold Press,10,35,good
16-MAR-2023,Arnold Press,15,30,good
16-MAR-2023,Military Press,10,180,failure
16-MAR-2023,Military Press,10,180,good
16-MAR-2023,Military Press,10,180,good
16-MAR-2023,Front Lift,10,25,good
16-MAR-2023,Front Lift,10,25,good
16-MAR-2023,Front Lift,10,25,good
16-MAR-2023,Bent-Over Lateral Lift,12,20,good
16-MAR-2023,Bent-Over Lateral Lift,12,20,good
16-MAR-2023,Bent-Over Lateral Lift,12,20,good
13-MAR-2023,Preacher Curl,12,42,easy
13-MAR-2023,Strict Press,3,165,good
13-MAR-2023,Strict Press,2,135,easy
13-MAR-2023,Strict Press,2,135,easy
13-MAR-2023,Shrugs,15,35,easy
13-MAR-2023,Shrugs,10,35,easy
13-MAR-2023,Shrugs,10,35,easy
13-MAR-2023,Lat Pulldown,12,115,good
13-MAR-2023,Lat Pulldown,12,115,good
13-MAR-2023,Lat Pulldown,12,115,good
13-MAR-2023,Seated Row,15,115,good
13-MAR-2023,Seated Row,15,115,good
13-MAR-2023,Seated Row,15,115,good
13-MAR-2023,Bent-Over Single-Arm Barbell Row,15,40,good
13-MAR-2023,Bent-Over Single-Arm Barbell Row,12,40,easy
13-MAR-2023,Bent-Over Single-Arm Barbell Row,10,40,easy
13-MAR-2023,Skullcrushers,15,40,good
13-MAR-2023,Skullcrushers,15,40,good
13-MAR-2023,Skullcrushers,15,40,good
13-MAR-2023,Tricep Pushdown,12,100,failure
13-MAR-2023,Tricep Pushdown,12,100,good
13-MAR-2023,Tricep Pushdown,12,100,good
13-MAR-2023,Overhead Tricep Extension,10,26.4,good
13-MAR-2023,Overhead Tricep Extension,10,26.4,good
13-MAR-2023,Overhead Tricep Extension,10,26.4,good
13-MAR-2023,Concentration Curl,12,20,good
13-MAR-2023,Concentration Curl,12,20,good
13-MAR-2023,Concentration Curl,10,20,good
13-MAR-2023,Bicep Curl,10,25,good
13-MAR-2023,Bicep Curl,10,25,good
13-MAR-2023,Bicep Curl,10,25,good
12-MAR-2023,Plank,60,0,good
12-MAR-2023,Plank,60,0,good
12-MAR-2023,Plank,60,0,good
12-MAR-2023,Machine Pec Flies,10,160,good
12-MAR-2023,Machine Pec Flies,10,160,good
12-MAR-2023,Machine Pec Flies,10,160,good
12-MAR-2023,Cable Pec Flies,10,80,good
12-MAR-2023,Cable Pec Flies,10,80,good
12-MAR-2023,Cable Pec Flies,10,80,good
12-MAR-2023,Machine Bench Press,10,245,good
12-MAR-2023,Machine Bench Press,7,245,good
12-MAR-2023,Machine Bench Press,7,245,good
12-MAR-2023,Machine Bench Press,12,220,good
12-MAR-2023,Machine Bench Press,10,220,good
12-MAR-2023,Machine Bench Press,10,220,good
12-MAR-2023,Machine Bench Press,12,210,good
10-MAR-2023,Military Press,10,180,good
10-MAR-2023,Military Press,10,180,good
10-MAR-2023,Military Press,10,170,good
10-MAR-2023,Front Lift,10,26.4,good
10-MAR-2023,Front Lift,10,26.4,good
10-MAR-2023,Front Lift,10,26.4,good
10-MAR-2023,Cable Lateral Lift,10,45,good
10-MAR-2023,Cable Lateral Lift,10,45,good
10-MAR-2023,Cable Lateral Lift,10,40,good
10-MAR-2023,Close-Grip Lat Pulldown,10,130,good
10-MAR-2023,Close-Grip Lat Pulldown,10,115,good
10-MAR-2023,Close-Grip Lat Pulldown,15,100,good
10-MAR-2023,Leg Extension,10,200,good
10-MAR-2023,Leg Extension,10,200,good
10-MAR-2023,Leg Extension,10,200,good
10-MAR-2023,Leg Curl,10,180,good
10-MAR-2023,Leg Curl,10,180,good
10-MAR-2023,Leg Curl,10,180,good
10-MAR-2023,Leg Press,10,280,good
10-MAR-2023,Leg Press,10,280,good
10-MAR-2023,Leg Press,10,265,good
08-MAR-2023,Lat Pulldown,10,115,good
08-MAR-2023,Lat Pulldown,10,115,good
08-MAR-2023,Lat Pulldown,10,130,bad
08-MAR-2023,Seated Row,12,115,good
08-MAR-2023,Seated Row,12,115,good
08-MAR-2023,Seated Row,12,115,good
08-MAR-2023,Lawnmowers,12,35,good
08-MAR-2023,Lawnmowers,12,35,good
08-MAR-2023,Lawnmowers,10,35,easy
08-MAR-2023,Skullcrushers,15,40,good
08-MAR-2023,Skullcrushers,15,40,good
08-MAR-2023,Skullcrushers,15,40,good
08-MAR-2023,Tricep Pushdown,10,100,failure
08-MAR-2023,Tricep Pushdown,12,100,good
08-MAR-2023,Tricep Pushdown,12,100,good
08-MAR-2023,Concentration Curl,10,20,bad (L)
08-MAR-2023,Concentration Curl,10,20,good
08-MAR-2023,Concentration Curl,10,20,good
08-MAR-2023,Barbell Bicep Curl,12,40,good
08-MAR-2023,Barbell Bicep Curl,10,40,good
08-MAR-2023,Barbell Bicep Curl,12,40,good
06-MAR-2023,Plank,60,0,good
06-MAR-2023,Plank,60,0,good
06-MAR-2023,Plank,60,0,good
06-MAR-2023,Machine Pec Flies,10,160,good
06-MAR-2023,Machine Pec Flies,10,160,good
06-MAR-2023,Machine Pec Flies,10,150,good
06-MAR-2023,Cable Pec Flies,10,80,failure
06-MAR-2023,Cable Pec Flies,10,80,good
06-MAR-2023,Cable Pec Flies,10,80,good
06-MAR-2023,Machine Bench Press,3,245,good
06-MAR-2023,Machine Bench Press,5,240,good
06-MAR-2023,Machine Bench Press,10,210,good
06-MAR-2023,Machine Bench Press,10,210,good
06-MAR-2023,Machine Bench Press,10,210,good
06-MAR-2023,Machine Bench Press,12,205,good
05-MAR-2023,Leg Extension,10,190,good
05-MAR-2023,Leg Extension,12,190,good
05-MAR-2023,Leg Extension,12,190,good
05-MAR-2023,Leg Curl,10,180,good
05-MAR-2023,Leg Curl,10,180,good
05-MAR-2023,Leg Curl,15,170,good
05-MAR-2023,Lunges,10,20,good
05-MAR-2023,Lunges,10,20,good
05-MAR-2023,Lunges,10,0,good
05-MAR-2023,Leg Press,10,265,good
05-MAR-2023,Leg Press,10,265,good
05-MAR-2023,Leg Press,10,265,good
05-MAR-2023,Military Press,10,170,good
05-MAR-2023,Military Press,10,170,good
05-MAR-2023,Military Press,10,170,good
05-MAR-2023,Front Lift,10,26.4,good
05-MAR-2023,Front Lift,10,26.4,good
05-MAR-2023,Front Lift,10,26.4,good
05-MAR-2023,Lateral Lift,10,20,good
05-MAR-2023,Lateral Lift,10,20,good
05-MAR-2023,Lateral Lift,10,20,good
28-FEB-2023,Machine Bench Press,5,190,good
28-FEB-2023,Machine Bench Press,5,175,good
28-FEB-2023,Machine Bench Press,5,160,good
28-FEB-2023,Machine Bench Press,8,145,good
28-FEB-2023,Machine Bench Press,10,130,good
27-FEB-2023,Lat Pulldown,10,115,good
27-FEB-2023,Lat Pulldown,10,115,good
27-FEB-2023,Lat Pulldown,10,115,good
27-FEB-2023,Delt Flies,10,85,good
27-FEB-2023,Delt Flies,10,85,good
27-FEB-2023,Delt Flies,12,85,good
27-FEB-2023,Bicep Curl,10,25,good
27-FEB-2023,Bicep Curl,10,25,good
27-FEB-2023,Bicep Curl,10,25,good
27-FEB-2023,Machine Bench Press,10,130,good
27-FEB-2023,Machine Bench Press,10,130,good
27-FEB-2023,Machine Bench Press,10,130,good
27-FEB-2023,Hammer Curl,10,30,good
27-FEB-2023,Hammer Curl,10,30,good
27-FEB-2023,Hammer Curl,15,25,good
27-FEB-2023,Incline Dumbbell Press,12,50,good
27-FEB-2023,Incline Dumbbell Press,12,50,good
27-FEB-2023,Incline Dumbbell Press,10,50,easy
26-FEB-2023,Overhead Tricep Extension,10,25,good
26-FEB-2023,Overhead Tricep Extension,3,25,good
26-FEB-2023,Overhead Tricep Extension,7,30,bad
26-FEB-2023,Overhead Tricep Extension,10,25,easy
26-FEB-2023,Concentration Curl,10,20,good
26-FEB-2023,Concentration Curl,10,20,good
26-FEB-2023,Concentration Curl,10,20,good
26-FEB-2023,Lat Pulldown,10,115,good
26-FEB-2023,Lat Pulldown,10,115,good
26-FEB-2023,Lat Pulldown,10,115,good
26-FEB-2023,Pec Flies,10,145,good
26-FEB-2023,Pec Flies,10,145,good
26-FEB-2023,Pec Flies,10,145,good
26-FEB-2023,Bicep Curl,10,25,good
26-FEB-2023,Bicep Curl,10,25,good
26-FEB-2023,Bicep Curl,10,25,good
26-FEB-2023,Incline Dumbbell Press,2,45,good
26-FEB-2023,Incline Dumbbell Press,8,50,failure
26-FEB-2023,Incline Dumbbell Press,10,50,good
26-FEB-2023,Incline Dumbbell Press,10,50,good
21-FEB-2023,Lat Pulldown,10,115,good
21-FEB-2023,Lat Pulldown,10,115,good
21-FEB-2023,Lat Pulldown,10,115,good
21-FEB-2023,Seated Row,10,115,good
21-FEB-2023,Seated Row,10,130,bad
21-FEB-2023,Seated Row,10,130,good
21-FEB-2023,Skullcrushers,12,40,good
21-FEB-2023,Skullcrushers,12,40,good
21-FEB-2023,Skullcrushers,12,40,good
21-FEB-2023,Tricep Pushdown,10,100,bad
21-FEB-2023,Tricep Pushdown,10,100,good
21-FEB-2023,Tricep Pushdown,12,100,good
21-FEB-2023,Bicep Curl,10,20,good
21-FEB-2023,Bicep Curl,10,20,good
21-FEB-2023,Bicep Curl,12,20,good
20-FEB-2023,Deadlift,1,275,good
20-FEB-2023,Deadlift,1,245,good
20-FEB-2023,Deadlift,1,225,good
20-FEB-2023,Deadlift,10,185,good
20-FEB-2023,Deadlift,10,185,good
20-FEB-2023,Deadlift,10,185,good
20-FEB-2023,Cable Pec Flies,10,75,good
20-FEB-2023,Cable Pec Flies,10,75,good
20-FEB-2023,Cable Pec Flies,10,75,good
20-FEB-2023,Dumbbell Press,10,60,good
20-FEB-2023,Dumbbell Press,10,60,good
20-FEB-2023,Dumbbell Press,10,60,good
20-FEB-2023,Bench Press,10,185,good
20-FEB-2023,Bench Press,10,185,good
20-FEB-2023,Bench Press,10,185,good
20-FEB-2023,Bench Press,3,135,warm-up
20-FEB-2023,Bench Press,3,95,warm-up
19-FEB-2023,Leg Press Calf Raise,20,190,good
19-FEB-2023,Leg Press Calf Raise,18,190,good
19-FEB-2023,Leg Press Calf Raise,20,190,good
19-FEB-2023,Leg Extension,10,180,good
19-FEB-2023,Leg Extension,10,180,good
19-FEB-2023,Leg Extension,12,175,good
19-FEB-2023,Leg Curl,10,170,good
19-FEB-2023,Leg Curl,12,170,good
19-FEB-2023,Leg Curl,10,170,good
19-FEB-2023,Leg Press,10,265,good
19-FEB-2023,Leg Press,10,250,good
19-FEB-2023,Leg Press,10,250,good
19-FEB-2023,Military Press,10,160,good
19-FEB-2023,Military Press,10,160,good
19-FEB-2023,Military Press,10,160,good
19-FEB-2023,Front Lift,10,26.4,good
19-FEB-2023,Front Lift,10,26.4,good
19-FEB-2023,Front Lift,10,26.4,good
19-FEB-2023,Cable Lateral Lift,10,40,good
19-FEB-2023,Cable Lateral Lift,10,40,good
19-FEB-2023,Cable Lateral Lift,10,40,good
16-FEB-2023,Lat Pulldown,5,145,good
16-FEB-2023,Lat Pulldown,5,145,good
16-FEB-2023,Lat Pulldown,5,145,good
16-FEB-2023,Seated Row,5,145,bad
16-FEB-2023,Seated Row,5,130,easy
16-FEB-2023,Seated Row,7,130,good
16-FEB-2023,Skullcrushers,10,40,good
16-FEB-2023,Skullcrushers,10,40,good
16-FEB-2023,Skullcrushers,12,40,good
16-FEB-2023,Tricep Pushdown,5,130,good
16-FEB-2023,Tricep Pushdown,5,130,good
16-FEB-2023,Tricep Pushdown,7,120,good
16-FEB-2023,Concentration Curl,10,20,good
16-FEB-2023,Concentration Curl,10,20,good
16-FEB-2023,Concentration Curl,10,20,good
16-FEB-2023,Bicep Curl,5,30,good
16-FEB-2023,Bicep Curl,5,30,good
16-FEB-2023,Bicep Curl,5,30,good
15-FEB-2023,Machine Incline Bench Press,7,200,good
15-FEB-2023,Machine Incline Bench Press,5,200,good
15-FEB-2023,Machine Incline Bench Press,10,180,good
15-FEB-2023,Machine Pec Flies,5,180,good
15-FEB-2023,Machine Pec Flies,5,180,good
15-FEB-2023,Machine Pec Flies,5,170,good
15-FEB-2023,Cable Pec Flies,5,100,good
15-FEB-2023,Cable Pec Flies,5,90,good
15-FEB-2023,Cable Pec Flies,5,90,good
15-FEB-2023,Machine Bench Press,5,220,good
15-FEB-2023,Machine Bench Press,5,220,good
15-FEB-2023,Machine Bench Press,7,210,good
13-FEB-2023,Push-Ups,10,0,good
13-FEB-2023,Leg Extension,10,175,good
13-FEB-2023,Leg Extension,10,175,good
13-FEB-2023,Leg Extension,10,170,good
13-FEB-2023,Leg Curl,10,170,good
13-FEB-2023,Leg Curl,10,165,good
13-FEB-2023,Leg Curl,12,160,good
13-FEB-2023,Lunges,10,0,good
13-FEB-2023,Lunges,10,0,good
13-FEB-2023,Lunges,10,0,good
13-FEB-2023,Leg Press,10,250,good
13-FEB-2023,Leg Press,10,250,good
13-FEB-2023,Leg Press,10,235,good
13-FEB-2023,Military Press,10,160,good
13-FEB-2023,Military Press,10,160,good
13-FEB-2023,Military Press,10,160,good
13-FEB-2023,Military Press,1,245,good
13-FEB-2023,Military Press,1,240,good
13-FEB-2023,Military Press,1,230,good
13-FEB-2023,Military Press,1,210,good
13-FEB-2023,Military Press,1,180,good
13-FEB-2023,Military Press,1,150,good
13-FEB-2023,Front Lift,12,20,good
13-FEB-2023,Front Lift,1,30,good
13-FEB-2023,Front Lift,1,25,good
13-FEB-2023,Front Lift,12,20,good
13-FEB-2023,Front Lift,10,20,good
13-FEB-2023,Lateral Lift,10,20,good
13-FEB-2023,Lateral Lift,10,20,good
13-FEB-2023,Lateral Lift,10,20,easy
12-FEB-2023,Lunges,10,0,good
12-FEB-2023,Lunges,10,0,good
12-FEB-2023,Lunges,10,0,good
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Lat Pulldown,10,115,good
11-FEB-2023,Seated Row,10,130,bad
11-FEB-2023,Seated Row,12,115,good
11-FEB-2023,Seated Row,20,85,good
11-FEB-2023,Lawnmowers,15,35,good
11-FEB-2023,Lawnmowers,15,35,good
11-FEB-2023,Lawnmowers,12,35,good
11-FEB-2023,Skullcrushers,10,40,good
11-FEB-2023,Skullcrushers,10,40,good
11-FEB-2023,Skullcrushers,10,40,easy
11-FEB-2023,Tricep Pushdown,10,100,bad
11-FEB-2023,Tricep Pushdown,10,100,bad
11-FEB-2023,Tricep Pushdown,12,90,good
11-FEB-2023,Concentration Curl,10,20,bad (L)
11-FEB-2023,Concentration Curl,10,20,bad (L)
11-FEB-2023,Concentration Curl,10,20,bad (L)
11-FEB-2023,Barbell Bicep Curl,12,40,good
11-FEB-2023,Barbell Bicep Curl,12,40,good
11-FEB-2023,Barbell Bicep Curl,12,40,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,2,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Clean & Jerk,1,135,good
08-FEB-2023,Deadlift,10,175,good
08-FEB-2023,Deadlift,10,155,good
08-FEB-2023,Deadlift,12,135,good
08-FEB-2023,Cable Pec Flies,10,70,good
08-FEB-2023,Cable Pec Flies,5,75,failure
08-FEB-2023,Cable Pec Flies,10,80,bad
08-FEB-2023,Cable Pec Flies,10,70,easy
08-FEB-2023,Incline Dumbbell Press,10,55,good
08-FEB-2023,Incline Dumbbell Press,10,55,good
08-FEB-2023,Incline Dumbbell Press,10,45,easy
08-FEB-2023,Bench Press,5,195,good
08-FEB-2023,Bench Press,5,185,good
08-FEB-2023,Bench Press,10,175,good
08-FEB-2023,Bench Press,10,155,good
08-FEB-2023,Bench Press,5,135,good
05-FEB-2023,Leg Extension,20,135,good
05-FEB-2023,Leg Extension,20,135,good
05-FEB-2023,Leg Extension,20,135,good
05-FEB-2023,Calf Raise,15,190,bad
05-FEB-2023,Calf Raise,20,190,bad
05-FEB-2023,Calf Raise,12,190,bad
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Press,20,190,good
05-FEB-2023,Leg Curl,15,110,good
05-FEB-2023,Leg Curl,12,120,good
05-FEB-2023,Leg Curl,20,130,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Cable Lateral Lift,20,25,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Front Lift,20,15,good
05-FEB-2023,Military Press,20,100,good
05-FEB-2023,Military Press,15,120,good
05-FEB-2023,Military Press,20,120,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Lat Pulldown,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Seated Row,20,85,good
03-FEB-2023,Barbell Overhead Tricep Extension,20,35,good
03-FEB-2023,Barbell Overhead Tricep Extension,20,35,good
03-FEB-2023,Barbell Overhead Tricep Extension,20,30,easy
03-FEB-2023,Barbell Bicep Curl,20,30,good
03-FEB-2023,Barbell Bicep Curl,20,30,good
03-FEB-2023,Barbell Bicep Curl,12,40,good
01-FEB-2023,Barbell Bicep Curl,12,40,good
01-FEB-2023,Seated Row,12,100,good
01-FEB-2023,Lat Pulldown,12,100,good
01-FEB-2023,Barbell Overhead Tricep Extension,20,30,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,5th Point of Flight,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Plank,60,0,good
31-JAN-2023,Incline Bench Press,10,150,good
31-JAN-2023,Incline Bench Press,10,150,good
31-JAN-2023,Incline Bench Press,10,150,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Pec Flies,10,140,good
31-JAN-2023,Cable Pec Flies,10,70,good
31-JAN-2023,Cable Pec Flies,12,70,good
31-JAN-2023,Cable Pec Flies,10,70,easy
31-JAN-2023,Machine Bench Press,10,190,good
31-JAN-2023,Machine Bench Press,12,180,good
31-JAN-2023,Machine Bench Press,12,180,good
25-JAN-2023,Bench Press,5,185,good
25-JAN-2023,Bench Press,5,185,good
25-JAN-2023,Bench Press,10,135,good
25-JAN-2023,Bench Press,10,135,good
24-JAN-2023,5th Point of Flight,60,0,good
24-JAN-2023,5th Point of Flight,50,0,good
24-JAN-2023,5th Point of Flight,50,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Plank,60,0,good
24-JAN-2023,Incline Dumbbell Press,12,40,good
24-JAN-2023,Incline Dumbbell Press,15,40,good
24-JAN-2023,Incline Dumbbell Press,12,40,good
24-JAN-2023,Cable Pec Flies,10,35,good
24-JAN-2023,Cable Pec Flies,10,35,good
24-JAN-2023,Cable Pec Flies,10,35,good
24-JAN-2023,Dumbbell Press,10,45,good
24-JAN-2023,Dumbbell Press,10,45,good
24-JAN-2023,Dumbbell Press,12,40,good
18-JAN-2023,Leg Raise,5,0,bad
18-JAN-2023,Leg Raise,5,0,bad
18-JAN-2023,Leg Raise,10,0,bad
18-JAN-2023,5th Point of Flight,45,0,good
18-JAN-2023,5th Point of Flight,50,0,good
18-JAN-2023,5th Point of Flight,45,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Plank,60,0,good
18-JAN-2023,Incline Bench Press,10,150,bad
18-JAN-2023,Incline Bench Press,10,150,good
18-JAN-2023,Incline Bench Press,10,150,good
18-JAN-2023,Pec Flies,10,140,good
18-JAN-2023,Pec Flies,10,140,good
18-JAN-2023,Pec Flies,12,130,good
18-JAN-2023,Cable Pec Flies,10,70,good
18-JAN-2023,Cable Pec Flies,10,70,good
18-JAN-2023,Cable Pec Flies,10,70,good
18-JAN-2023,Machine Bench Press,10,120,good
18-JAN-2023,Machine Bench Press,25,120,good
18-JAN-2023,Machine Bench Press,10,180,good
18-JAN-2023,Machine Bench Press,10,180,good
18-JAN-2023,Machine Bench Press,10,170,good
12-JAN-2023,5th Point of Flight,50,0,good
12-JAN-2023,5th Point of Flight,50,0,good
12-JAN-2023,5th Point of Flight,45,0,good
12-JAN-2023,Plank,60,0,good
12-JAN-2023,Plank,50,0,good
12-JAN-2023,Plank,60,0,good
12-JAN-2023,Incline Bench Press,10,150,good
12-JAN-2023,Incline Bench Press,10,150,good
12-JAN-2023,Incline Bench Press,10,150,good
12-JAN-2023,Cable Pec Flies,10,70,good
12-JAN-2023,Cable Pec Flies,10,60,good
12-JAN-2023,Cable Pec Flies,12,55,good
12-JAN-2023,Machine Bench Press,10,180,good
12-JAN-2023,Machine Bench Press,10,170,good
12-JAN-2023,Machine Bench Press,12,150,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Plank,50,0,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Deadlift,10,135,good
02-JAN-2023,Pec Flies,10,130,good
02-JAN-2023,Pec Flies,10,130,good
02-JAN-2023,Pec Flies,10,115,good
02-JAN-2023,Dumbbell Press,10,40,good
02-JAN-2023,Dumbbell Press,10,40,good
02-JAN-2023,Dumbbell Press,10,35,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Bench Press,10,135,good
02-JAN-2023,Bench Press,10,135,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Plank,45,0,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Deadlift,10,115,good
23-DEC-2023,Pec Flies,12,115,good
23-DEC-2023,Pec Flies,10,115,good
23-DEC-2023,Pec Flies,12,100,good
23-DEC-2023,Dumbbell Press,10,35,good
23-DEC-2023,Dumbbell Press,10,35,good
23-DEC-2023,Dumbbell Press,10,35,good
23-DEC-2023,Bench Press,10,115,good
23-DEC-2023,Bench Press,10,135,bad
23-DEC-2023,Bench Press,10,135,good
13-DEC-2023,Plank,45,0,good
13-DEC-2023,Plank,45,0,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Deadlift,10,115,good
13-DEC-2023,Cable Pec Flies,10,30,good
13-DEC-2023,Cable Pec Flies,10,60,good
13-DEC-2023,Cable Pec Flies,10,60,good
13-DEC-2023,Dumbbell Press,10,35,good
13-DEC-2023,Dumbbell Press,10,35,good
13-DEC-2023,Dumbbell Press,12,35,good
13-DEC-2023,Bench Press,10,135,good
13-DEC-2023,Bench Press,10,115,good
13-DEC-2023,Bench Press,12,95,good
30-JAN-2023,Machine Bench Press,1,245,bad
30-JAN-2023,Machine Bench Press,1,240,bad
30-JAN-2023,Machine Bench Press,1,230,good
30-JAN-2023,Machine Bench Press,1,220,good
30-JAN-2023,Machine Bench Press,1,210,good
30-JAN-2023,Machine Bench Press,1,200,good
30-JAN-2023,Machine Bench Press,1,150,good
30-JAN-2023,Machine Bench Press,1,100,good
30-JAN-2023,Military Press,1,240,failure
30-JAN-2023,Military Press,1,230,good
30-JAN-2023,Military Press,1,220,good
30-JAN-2023,Military Press,1,210,good
30-JAN-2023,Military Press,1,200,good
30-JAN-2023,Military Press,1,150,good
30-JAN-2023,Military Press,1,100,good
30-JAN-2023,Barbell Bicep Curl,12,50,good
29-JAN-2023,Leg Extension,10,170,good
29-JAN-2023,Leg Extension,10,170,good
29-JAN-2023,Leg Extension,10,160,easy
29-JAN-2023,Leg Curl,10,160,good
29-JAN-2023,Leg Curl,10,160,good
29-JAN-2023,Leg Curl,10,160,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Lunges,10,0,good
29-JAN-2023,Leg Press,10,235,good
29-JAN-2023,Leg Press,12,235,good
29-JAN-2023,Leg Press,10,235,good
29-JAN-2023,Military Press,10,150,good
29-JAN-2023,Military Press,10,150,good
29-JAN-2023,Military Press,12,140,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Front Lift,12,20,good
29-JAN-2023,Lateral Lift,12,20,good
29-JAN-2023,Lateral Lift,12,20,good
29-JAN-2023,Lateral Lift,10,20,easy
22-JAN-2023,Leg Extension,12,160,good
22-JAN-2023,Leg Extension,12,150,good
22-JAN-2023,Leg Extension,10,140,good
22-JAN-2023,Leg Curl,12,150,good
22-JAN-2023,Leg Curl,10,150,good
22-JAN-2023,Leg Curl,10,150,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Lunges,10,0,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Leg Press,10,235,good
22-JAN-2023,Military Press,12,140,good
22-JAN-2023,Military Press,10,140,good
22-JAN-2023,Military Press,12,140,good
22-JAN-2023,Front Lift,12,20,good
22-JAN-2023,Front Lift,10,20,good
22-JAN-2023,Front Lift,10,20,good
